url,label,source,backlinks,refpages,pages,valid_pages,text,image,nofollow,ugc,sponsored,dofollow,redirect,canonical,gov,edu,rss,alternate,html_pages,links_internal,links_external,refdomains,refclass_c,refips,linked_root_domains
theintercept.com,5,MBFC,8800720,4471790,302686,302514,8783723,310274,898501,31413,784,7882619,10922,1909,602,12810,3473,144,295201,1477698,523586,90817,30971,67485,15068
theinternationalreporter.org,1,Blacklist,26060,23759,0,0,26060,1165,848,172,0,25210,0,0,0,2,0,0,0,0,0,571,398,490,0
theitem.com,5,MBFC,101145,84087,16,16,100861,18568,40049,155,0,60811,107,40,718,10209,95,0,15,39,16,11307,3295,4898,4
thejakartapost.com,5,MBFC,7752335,3778017,7545251,7545234,7734589,279634,1284359,10348,324,6449607,2644,13618,773,119128,735,24,7139994,30799704,6660444,66925,19688,38701,886
the-japan-news.com,5,MBFC,705640,559451,11846,11793,705220,45801,31962,1198,8,673232,341,8,336,7229,42,0,2593,15733,6991,12780,6184,9412,22
thejeffreylord.com,4,MBFC,10130,8234,2312,2312,10022,466,1160,71,0,8861,74,0,0,0,1,0,2264,49910,29081,714,582,680,452
thejournal.ie,5,MBFC,15062151,2261097,1239732,1239680,14940431,3417826,395475,12881,18,14544594,14626,102447,6138,85742,317,6,725596,48801068,26501376,138910,17182,33405,41363
thelastamericanvagabond.com,1,Snopes,1325093,1071865,6855,6854,1323546,6762,36707,5951,0,1285568,461,21,0,49,80,28,2232,295988,71732,5293,2999,4504,2104
theledger.com,5,MBFC,3461927,964448,1959139,1958862,3297118,146005,539253,4891,8,2757746,3012,161204,1830,9537,154,4,646208,14588808,5702019,32733,10239,18169,39666
thelibertarianrepublic.com,5,MBFC,155329,86832,49176,49150,155092,8049,15039,2200,3,139961,127,9,27,316,14,8,48753,2389087,685141,9977,4105,5909,10557
thelibertybeacon.com,3,MBFC,443722,246765,215790,215779,442569,84375,121273,11647,2,321108,770,0,1,29,24,0,178118,6895176,2589722,5982,2869,4170,21528
thelibertydaily.com,3,MBFC-Q,561909,447809,3796,3796,561425,2678,18423,1213,0,542998,28,0,1,0,28,1,3643,36048,71618,2724,1488,2233,1118
thelibertyloft.com,4,MBFC,155296,76499,9725,9724,153671,2908,18390,916,0,135276,1354,15,2,18,53,0,8482,216225,401081,1905,1230,1716,16791
thelily.com,5,MBFC,157985,117308,9889,9889,155102,4095,19482,532,14,135572,719,2148,47,1216,10,0,8311,291167,129411,10320,5044,8062,5665
thelist.com,4,MBFC,843397,677864,59351,59349,842160,231765,156603,465,987,684555,857,195,8,5905,66,22,57407,1226214,1409929,102869,10350,22808,23313
thelocal.no,5,MBFC,2272683,1863391,26532,26532,2261389,21260,400905,1567,11333,1849124,176,10964,41,656,123,2,8632,394604,230294,12841,5923,9522,1651
thelondoneconomic.com,5,MBFC,364825,218499,91176,91167,363597,18344,49327,3373,13,314253,537,112,10,708,110,15,70440,3676668,621280,29961,6242,10031,8233
them.us,5,MBFC,219044,176537,12329,12327,216670,65907,70906,1478,32,145600,2120,145,23,1963,88,0,11681,244675,219312,26590,6960,12327,6699
themarshallproject.org,5,MBFC,840977,508288,14949,14949,785094,8861,48431,1561,9,736361,2334,23175,277,4852,104,3339,14385,488815,110620,20223,9880,17654,3460
themarysue.com,4,MBFC,2081846,805192,290889,290824,2066367,116743,175865,7435,7,1890210,7976,5733,19,280275,1179,25,255880,8635737,3275869,55944,13828,26711,24946
themaven.net,4,MBFC,1864273,1566960,8331,8285,734896,116571,11399,640,1,723489,1129587,6,4,1358,3,0,0,0,7621,35242,4733,7517,25
themilitant.com,4,MBFC,278495,134377,6155,6152,278462,1982,15240,258,0,263221,8,0,45,1106,19,0,1702,26940,766,3761,2196,3042,31
themillenniumreport.com,3,MBFC-Q,129749,87005,28157,28153,129251,8219,40369,2225,0,88352,32,1,0,10,0,2,38,4513,202,5021,2344,3383,4
themindunleashed.com,3,Snopes,361012,245564,15508,15508,358961,13549,27661,6601,12,331242,1674,21,14,185,41,19,6725,422334,102057,11809,4748,7129,5519
themindunleashed.org,3,MBFC,115573,82750,1593,1593,115382,6091,7977,685,1,107385,160,0,3,78,24,4,0,0,1593,6044,2815,3815,1
theminnesotasun.com,4,MBFC,354191,348469,55468,55452,354159,1194,1794,229,0,352362,5,23,0,13,0,0,55129,4372316,1756878,1576,737,986,10129
themoderatevoice.com,5,MBFC,6128522,1468566,119380,119378,6128032,21194,27720,6443,0,6100275,322,79,0,477,71,0,82804,6515396,1026250,9543,3221,4664,17418
themonitor.com,5,MBFC,231741,205715,4722,4722,231358,5067,20885,461,0,210468,274,15,375,3753,44,1,10,845,4628,9878,4605,6854,10
themonthly.com.au,5,MBFC,333995,183985,12198,12197,333646,8629,32377,1604,0,301230,299,11,1121,3865,38,0,8324,419280,232552,9776,4614,6992,908
themoscowtimes.com,5,MBFC,5350466,2102329,2442525,2442449,5334667,139598,655563,21216,65,4678329,4057,6640,323,31408,3268,12,120145,5175535,1575698,75478,21536,43617,6004
thenation.com,5,MBFC,14099634,6699504,336863,336862,13981223,361405,796640,24703,72,13183263,8379,8261,558,107789,1557,725,184442,10474943,2574547,135048,29815,63974,27554
thenational.ae,3,MBFC-Q,2981465,2246540,123759,123759,2977478,197874,283683,8858,131,2693510,2663,211,2278,13766,531,315,408,2164,124250,98067,22020,42665,115
thenationaldesk.com,5,MBFC,83834,74976,8489,8480,26218,2523,14051,773,0,12161,48,53537,0,129,8,3961,4976,21082,17706,2475,1654,7373,1045
thenationalherald.com,4,MBFC,633040,369259,330721,330713,631943,62573,28697,374,5,603231,927,76,157,1129,30,0,62903,5810648,675451,12768,4164,6201,2095
thenationalpatriot.com,3,MBFC-Q,90406,60021,6,6,90392,14167,574,105,0,89818,1,0,0,1,1,1,1,479,39,696,390,473,18
thenationalpulse.com,3,MBFC-Q,631990,315295,19344,19344,626567,11546,73096,9109,16,552885,678,7,19,42,198,48,11733,262835,149966,8743,4567,8001,3622
thenevadaindependent.com,5,MBFC,341033,239021,16220,16218,337215,5435,62728,891,61,274340,3659,84,148,2065,57,15,15382,806395,259574,12699,5867,10048,5412
thenewamerican.com,4,MBFC,1918589,1303809,49,49,1912210,78524,132125,10794,21,1779131,1250,3545,26,1009,535,204,8,164,0,28574,10339,18368,43
thenewatlantis.com,5,MBFC,1322315,506040,13030,13030,1321624,6362,27936,2812,9,1293617,132,5,2,4616,180,4,9330,347756,98748,11834,5284,7837,3931
thenewcivilrightsmovement.com,4,MBFC,1689146,509769,86564,86563,1686878,228832,78151,3472,0,1608713,972,20,6,649,1234,2,52590,1798857,1111300,10383,4356,6642,7575
thenewhumanitarian.org,5,MBFC,3562569,1344291,159778,159776,3519035,66441,302169,2999,167,3216430,38922,120,2164,18909,1406,2737,81000,6473570,823785,30439,13148,22527,14050
thenews.com.pk,4,MBFC,9499104,4135655,1427746,1427730,9399973,550489,666036,40456,13,8733882,20621,65451,2188,3541942,755,19,852062,30599521,2071946,82211,14706,28920,614
thenews.mx,5,MBFC,338842,333389,83187,83160,338839,1343,2540,52,0,336299,1,0,16,105,0,0,61478,1584660,767105,650,475,686,569
thenewsliteracyproject.org,5,MBFC,12998,11912,825,825,12993,1648,887,26,0,12106,2,0,4,122,3,0,0,0,824,1921,759,1070,1
thenewstribune.com,5,MBFC,2232452,1521622,13709,13572,2226555,43500,301885,5909,2,1924618,1479,3623,3973,5271,90,5,12345,380816,53247,41224,13597,24859,662
thenewtropic.com,5,MBFC,19839,15270,6712,6711,19808,2134,2600,89,0,17207,23,0,2,102,0,0,3161,186138,46861,1839,1048,1391,3236
thenextweb.com,5,MBFC,12477861,5811419,177192,177169,12413192,2743397,3497640,36766,459,8911935,37395,22180,1043,33107,4297,96,31008,1682748,357863,157179,42166,91554,10886
theobjectivestandard.com,5,MBFC,865624,308660,10899,10899,865505,63155,56595,695,4,808884,34,2,0,321,33,3,5833,228471,94948,3884,2154,3001,1794
theodysseyonline.com,4,MBFC,3453891,2899888,488347,488340,3446096,29121,512028,34677,522,2933044,6469,218,20303,70207,400,149,454821,41010445,13800449,73782,24391,47299,109040
theohiostar.com,4,MBFC,443659,357013,52782,52780,443524,1896,5576,404,1,437948,5,0,2,48,37,69,52187,4316603,1905634,2668,1371,2006,9903
theolympian.com,5,MBFC,619850,424617,12233,12196,617871,18580,174552,1309,3,443305,1288,360,1777,2366,101,0,9551,387800,48263,21667,7760,12649,647
ThePoliticalInsider.com,3,MBFC,878763,276196,63099,63094,876266,24388,98618,3865,11,777574,298,1654,1,89,256,8,46712,2609940,675485,10085,4152,6721,2622
thepolitics.online,3,MBFC-Q,49802,47429,3796,3795,49779,165,222,82,0,49557,9,1,0,0,1,8,3790,65194,78210,159,134,172,29
thepostemail.com,3,MBFC-Q,847154,236513,126427,126427,846975,89493,11074,1746,1,835863,20,77,0,23,15,0,97636,2177850,855671,2696,1515,2160,16243
thepostmillennial.com,4,MBFC,987341,566649,63296,63143,977514,36057,129414,22166,19,847252,1390,7830,13,426,399,121,43027,734648,735789,20927,7819,14408,5629
thepublicdiscourse.com,3,MBFC-Q,845058,369912,15110,15108,844396,4702,22317,2026,0,822035,370,5,15,9243,116,1,10041,1045957,233832,11059,5008,7830,6220
thepulse.one,3,MBFC,103226,35313,6321,6321,103159,8617,5031,260,0,98123,54,0,0,3,4,0,6244,259828,154204,1942,1210,1593,1002
thequint.com,5,MBFC,1175187,827213,446651,446616,1168434,284454,200333,3170,152,967701,1906,3845,3266,4852,62,10,265972,11086512,3535468,105770,11610,22799,9883
therealnews.com,5,MBFC,5853604,1868082,62722,62722,5852350,102126,358689,9354,1,5490250,593,7,26,7483,327,50,28488,1291911,358626,14980,6680,10219,5188
theredelephants.com,3,MBFC-Q,180109,166881,2391,2390,179890,755,3044,877,0,176845,32,0,0,6,46,0,312,3475,3382,1560,1018,1375,292
theregister.com,5,MBFC,10620399,6247831,322371,322367,10311949,834664,1755962,49818,394,8550204,279006,9772,897,109691,9534,304,308260,34845188,5336541,141658,42784,87936,43847
thereligionofpeace.com,3,MBFC-Q,8392387,3743795,1482,1475,8392055,3068923,156473,20507,174,8235279,57,6,0,172,173,0,0,715,0,11102,4540,7016,0
therepublic.com,5,MBFC,617595,371719,145380,145352,611422,63995,156688,1434,1,454725,2942,94,245,8197,321,3,137031,9614999,2873896,17099,7555,11812,2969
therightscoop.com,4,MBFC,2488302,868186,57031,57029,2486544,227588,46014,11069,33,2440366,1169,44,76,108,118,40,34075,718031,648332,10950,4424,7576,2390
therightstuff.biz,3,MBFC-Q,145183,83814,2152,2150,145129,12479,14205,987,0,130908,3,0,0,22,45,0,883,9041,2734,1478,971,1276,264
theringer.com,5,MBFC,3680848,1424032,126020,126013,3676113,46554,464038,12514,62,3211540,2056,238,1000,5088,585,1032,75454,8075882,2538763,42178,16844,35545,11145
TheRooster.com,3,Politico,29958,16891,5719,5717,29947,5556,7475,146,2,22467,6,0,0,43,1,0,3912,117413,33755,4163,1623,2299,2480
theroot.com,5,MBFC,18412132,7737319,139401,139401,18344576,296320,296604,10346,206,18047428,6416,58135,116,13359,479,61,91026,1639945,2204412,42825,15485,30311,21649
therundownlive.com,3,MBFC,61797,35641,5944,5944,61765,394,2780,80,0,58983,21,0,0,26,3,2,5769,262676,198193,920,656,806,910
thesaturdaypaper.com.au,5,MBFC,298644,243904,28145,28143,297469,12936,22497,1988,1,274906,1071,21,932,624,81,0,21178,2086795,691941,8575,4036,6365,1696
thescinewsreporter.com,3,MBFC-Q,12291,6858,1987,1977,10340,347,1824,108,0,8516,1803,4,29,61,0,58,1464,43019,9937,3107,2248,2727,339
thescoop.us,3,MBFC-Q,15013,12640,6532,6531,14873,221,1177,68,0,13696,80,2,0,0,1,0,1670,6333,1070,705,442,557,39
theskimm.com,5,MBFC,405561,73668,10004,9993,403963,103401,21965,442,301,381664,1270,268,9,638,38,0,4710,107550,110000,9978,4224,6476,2612
TheSmokersClub.com,3,Politico,22904,11285,3548,3548,22898,1388,1982,42,0,20916,6,0,0,8,0,0,1591,13098,1866,732,509,631,26
thesmokinggun.com,5,MBFC,3621064,2053773,253869,253868,3619130,129169,147217,10444,9,3471442,966,4,9,2874,917,0,239844,13295358,894681,51713,12692,23197,1663
thesouthern.com,5,MBFC,430838,340719,91971,91964,428856,9843,228408,547,0,200443,1522,258,145,3181,169,4,9716,869620,142333,14771,6798,10809,1719
thespec.com,5,MBFC,13837746,3445584,692405,692366,13509763,633561,1356237,12929,2,12153435,11031,316402,22440,7318,293,196,582452,22254056,18381133,28204,11695,28875,56773
thespec.com/local-ancaster,5,MBFC,14711512,3625536,687381,687361,14378156,653968,1357514,13148,6,13020560,10140,322589,22071,7695,254,311,591299,22667421,18689068,28429,11793,29390,57462
thespec.com/local-dundas,5,MBFC,14711512,3625536,687381,687361,14378156,653968,1357514,13148,6,13020560,10140,322589,22071,7695,254,311,591299,22667421,18689068,28429,11793,29390,57462
thespectator.info,3,MBFC-Q,13751,10755,82222,82217,13738,1927,6015,320,0,7722,4,0,0,16,0,0,82078,1761200,691025,3028,1345,1881,225
thestar.com,5,MBFC,36332028,15146851,3008520,3008402,33739929,5368843,3651157,187125,741,30083226,28223,2264845,3345,75135,6441,8816,1703814,140022220,42696540,269900,43293,122248,84633
thestar.com.my,4,MBFC,20717914,7995283,2641815,2641387,20669324,1288081,1934200,38643,175,18734520,32458,10473,686280,354471,1842,121,1766454,74549599,14467705,208733,26943,62902,7242
thestar.com/local-east-gwillimbury,5,MBFC,36764263,15341813,3073929,3073840,34098934,5455069,3625054,190036,717,30468302,28424,2331202,3132,79448,9525,9165,1766183,140239094,44310000,269738,43426,123355,85653
thestar.com/local-milton,5,MBFC,36764263,15341813,3073929,3073840,34098934,5455069,3625054,190036,717,30468302,28424,2331202,3132,79448,9525,9165,1766183,140239094,44310000,269738,43426,123355,85653
thestarphoenix.com,5,MBFC,10957582,4458933,1006948,1006697,9920956,952159,88428,1408,249,9832426,2744,1033687,2776,3376,114,7,768311,106881929,28840886,14556,6864,11407,41577
thestarpress.com,5,MBFC,1126744,328612,2327024,2327009,1012154,37858,174665,1040,3,837480,551,113910,631,1943,50,0,570430,14404298,5252988,10643,4754,7134,42449
thestate.com,5,MBFC,1258268,921741,7142,7098,1250425,106022,397511,5097,15,852879,2217,4359,3153,8368,193,0,6390,117215,22868,48574,14861,27687,136
thestranger.com,5,MBFC,7639095,2888173,2862987,2862825,7627624,75839,217186,10335,92,7410093,1462,2233,8705,6252,1834,25,838488,17895113,12408076,42812,13489,24793,39676
thestrategybridge.org,5,MBFC,70615,45088,3980,3980,66410,8798,4344,311,0,62039,279,3814,9,1374,57,55,2905,44928,42615,2453,1634,2170,2401
thestreet.com,5,MBFC,15862585,4720972,1957340,1957325,15693141,733877,1965436,26763,635,13725449,27882,29446,1965,26720,108933,99,693993,73692370,9763191,183070,31417,68937,37293
thesun.co.uk,4,MBFC,86129271,29273742,3236976,3236919,83391820,4795890,10427379,107122,3806,72957530,33494,2655397,2878,65522,9907,1054,1214432,66679084,22508614,565655,56992,158887,44680
the-sun.com,4,MBFC,9509582,6404201,717434,717391,9493216,1052206,1611585,11221,312,7880152,2832,12708,54,11527,553,84,590390,22572801,9161893,237319,19219,49186,23407
thesunmagazine.org,5,MBFC,437606,187875,98331,98329,432291,3208,10283,343,3,422003,5297,2,4,1196,8,0,79288,6631814,367932,6537,2892,4085,1325
thetab.com,5,MBFC,1156132,595959,7983,7921,1155630,170999,299140,4612,68,856379,353,110,1333,402260,11,0,2881,143281,10389,73429,9617,17624,949
thetandd.com,5,MBFC,373808,313422,61457,61451,372620,7394,211108,398,0,161510,592,153,167,2108,368,13,8221,716961,101160,13597,5959,9373,1715
thetexan.news,5,MBFC,67844,38270,47496,47435,67382,7408,12157,407,0,55217,383,11,17,159,28,0,47159,2359900,598253,7077,2977,4816,2856
thetimes.co.uk,5,MBFC,55433650,31338813,10266500,10265962,55212223,3984170,5755979,105560,3271,49450075,177496,31573,4367,348453,7567,89,2737068,142048162,44258672,473366,65288,168200,41293
thetimesherald.com,5,MBFC,387109,111633,2645450,2645380,362824,8238,97955,1319,0,264869,206,23960,199,1038,46,0,952726,23284912,6788566,9077,4290,6758,40517
thetowntalk.com,5,MBFC,369567,97206,1709689,1709538,335986,16221,89141,995,1,246844,1144,32374,540,1476,14,0,538999,13758568,5631162,7669,3709,5369,42413
thetrace.org,5,MBFC,361125,205095,8633,8633,360497,8233,36830,1881,16,323631,448,88,111,1361,48,1,7341,180350,141518,13784,6124,10382,3562
thetruedefender.com,3,MBFC,150717,138099,19706,19702,149093,757,10251,1124,0,138838,54,0,0,8,5,3,19358,958376,325091,2558,1608,2231,2653
thetruereporter.com,3,MBFC,196776,53301,17730,17730,196313,1044,8717,412,2,187594,93,7,0,3,1,0,17628,550127,140003,1689,976,1273,1095
thetrumpet.com,4,MBFC,553353,225599,95121,94931,548822,13500,22050,1680,0,526669,3860,18,9,896,497,85,82296,2069037,963230,10361,3677,5354,5505
thetrumpmedia.com,1,Blacklist,16804,16793,1,1,16801,1,53,7,0,16748,0,0,0,12,0,0,1,0,0,1275,104,351,0
thetruthaboutcancer.com,3,MBFC,715838,204020,7723,7721,714355,475359,20781,5009,9,689659,922,82,0,31,3,4,6165,291707,170080,8405,3697,5599,3335
thetruthaboutguns.com,5,MBFC,2059381,836661,247609,247592,2058034,157747,293308,43530,52,1764588,246,23,95,1252,396,70,170549,5877143,1718301,21876,6626,11090,38826
thetruthseeker.co.uk,3,MBFC,1466620,669630,175204,175051,1464967,115585,32242,7328,46,1432419,87,0,0,157,76,3,171476,2538538,1180119,7206,3139,4631,16681
thetruthvoice.net,3,MBFC-Q,131506,65810,813,813,131454,138,322,3,0,131132,6,8,0,0,0,23,810,14678,22905,60,69,90,22
thetyee.ca,5,MBFC,5127228,831044,68642,68638,5125873,219401,112229,5665,10,5013617,649,189,3083,10363,399,0,36187,3253257,615170,23438,8876,14689,18703
theunion.com,5,MBFC,953768,576157,31407,31395,952581,26113,487390,1565,3,465155,200,68,28,958,28,6,25167,2462712,803147,13916,5221,8118,3276
theunion.com/news/twi,5,MBFC,953768,576157,31407,31395,952581,26113,487390,1565,3,465155,200,68,28,958,28,6,25167,2462712,803147,13916,5221,8118,3276
theunionjournal.com,3,MBFC-Q,144685,55726,53925,53670,144243,18904,16140,352,92,128096,355,60,2,297,6,7,40786,700426,169996,11497,2971,4487,2120
thevaccinereaction.org,3,MBFC,84248,35304,10704,10692,83991,1687,13927,1572,0,70041,95,13,0,29,10,13,9532,1875834,86897,4100,2113,3057,4482
thevarsity.ca,5,MBFC,69833,38061,38975,38968,69553,8271,16775,422,11,52764,112,13,2,2686,32,6,36925,1952476,163012,7358,3101,4344,2330
theverge.com,5,MBFC,42871305,18337928,744103,744081,42718044,425763,7540323,476872,111738,35160007,79878,57042,51532,327872,10649,1794,396758,26692561,12975741,392454,90722,235456,36905
thewalrus.ca,5,MBFC,586527,369779,30904,30829,585616,11785,48699,990,1,536815,563,6,90,4371,129,3,26200,1411068,226446,14673,6423,9943,1316
thewashingtonstandard.com,3,MBFC-Q,261082,139812,51649,51636,259155,17148,17528,1246,0,241551,161,0,0,16,22,4,49370,1256218,2314880,4805,1863,2828,15104
theweek.co.uk,5,MBFC,1721799,830115,59424,59423,1718404,139294,264309,3384,28,1453949,930,2166,42,2857,85,88,42153,3068176,708107,66189,13022,26197,11567
theweek.com,5,MBFC,14313980,4338697,1681934,1681919,14295635,178107,683939,16985,166,13611040,5241,5642,269,12439,1545,5440,1493770,14175159,3082610,85079,24132,49763,20687
thewest.com.au,5,MBFC,2085876,1761311,56279,56262,2076515,298348,296567,3903,100,1779850,4724,3292,562,2795,516,4,38637,1577853,1085119,99340,13797,32906,634
thewire.in,5,MBFC,3224513,884613,210636,210374,3220621,78334,301930,12910,18,2918398,1102,426,208,198850,438,12,157314,4987714,2961993,53072,14825,28514,23037
theworld.org,5,MBFC,8618334,7654321,233500,233492,8461460,1667981,5235370,4884,56,3225746,102506,17794,748,14023,488,58,190930,2249874,1814211,54929,18293,36864,27015
thewrap.com,4,MBFC,13514236,5968712,812761,812688,13495072,682986,1436765,37837,127,12056160,6218,7879,24,19868,555,104,421736,30776185,10470896,176973,26639,62578,11644
thinkamericana.com,3,MBFC-Q,12098,8503,11203,11203,11924,1281,2000,115,0,9918,42,0,0,1,3,0,10955,268517,66438,1361,567,710,1476
thinkinghumanity.com,4,MBFC,42866,22556,11279,11278,42228,688,10257,706,0,31873,36,131,18,37,3,335,9327,545795,311131,2300,1451,1818,17463
thinkprogress.org,4,MBFC,25783116,7787549,189105,189103,25771982,249371,745364,43014,191,25025565,3788,542,406,60046,1045,806,40051,555632,547880,82828,22371,46869,14743
thirdway.org,5,MBFC,170794,84916,3604,3604,170652,1171,14200,579,0,156408,135,0,98,1362,5,0,2700,141516,50492,9271,4586,7232,3482
this.org,5,MBFC,114749,47634,13253,13252,114704,2003,4212,104,0,110491,17,1,18,212,7,3,10971,317337,48591,2267,1248,1559,3435
thisisthezerohour.com,5,MBFC,22156,22117,16,16,22156,3,428,1,0,21728,0,0,0,0,0,0,16,9,42,125,131,143,1
thoughtcatalog.com,4,MBFC,1854794,1155542,340978,340976,1836654,219108,200619,8490,4594,1633232,1447,262,94,2628,98,98,220169,6066805,3340689,88074,16419,31719,17344
thoughtco.com,6,MBFC,15231770,10274298,87046,87046,14674000,1270142,2196020,53570,409,12473196,527942,8495,2005,128678,3238,0,54224,3725169,636363,456731,56172,127750,10168
thoughtcrimeradio.net,1,MBFC,70080,38144,83633,83563,69974,192,3173,1883,0,66354,9,0,0,4,0,0,79288,14440175,2785741,692,503,659,7427
thrillist.com,5,MBFC,2651553,1693492,171787,171785,2635500,591741,877657,8151,887,1756572,6411,5122,5305,7820,1784,0,105548,4559624,3411415,146989,25022,54551,97548
thriveglobal.com,4,MBFC,16172498,13175298,305390,305361,16165346,123987,293550,20374,354,15870440,5000,1506,15759,140329,396,3,289684,12985766,3003412,78336,21540,41396,87366
thrivemovement.com,3,MBFC,448471,202969,1261144,1259660,448256,73167,9257,1994,0,437379,91,1,0,12,3,0,1259541,40585471,6000569,4063,2095,2781,1690
time.com,5,MBFC,142429701,45967117,2082741,2081889,142282400,6234927,8457751,173880,5728,133807925,74035,38690,18314,55666125,12773,1310,1084480,61372885,20162407,815335,103309,283308,60970
timescolonist.com,5,MBFC,8109724,6497920,5712505,5712486,8086311,56277,252339,8601,4,7831954,3089,20069,367,7822,209,3,5277389,991124798,109950141,24040,9867,16905,7110
timesenterprise.com,5,MBFC,53382,42102,4628,4628,53138,823,38946,60,2,14192,35,199,122,119,4,0,952,62190,12144,2721,1850,2587,115
timesfreepress.com,5,MBFC,2194080,990045,628585,628264,2184702,105417,442653,6916,14,1741998,1462,5180,4121,489815,91,1,541286,42444587,7342419,64634,14241,27377,11321
timesgazette.com,5,MBFC,54958,45246,512,512,54893,2033,23763,432,4,31130,23,23,38,80,18,0,4,1056,73,4253,2030,2794,17
timeslive.co.za,5,MBFC,4758809,1817788,938213,938196,4729106,412330,466270,10114,332,4262377,26287,2118,1824,15796,970,2,769907,28504063,16174714,38272,14688,27857,9531
timesofindia.indiatimes.com,4,MBFC,82955944,32827256,9252439,9251416,81703138,4913963,23028656,170670,12011,58657390,751313,367860,375160,2624402,37489,264,4174281,810408423,250700711,361107,54243,136499,5598
timesofisrael.com,5,MBFC,43813835,10399127,2426849,2426657,35914417,3679071,1474932,43585,332,34438123,55929,22927,2198,405521,7818957,351,1038801,127196759,10590962,218878,34960,80582,45484
timesofsandiego.com,5,MBFC,493081,341991,112366,112366,487870,29455,209805,1062,7,278055,414,3561,547,11440,837,10,90246,1902387,323519,23653,7974,14259,10260
timesrepublican.com,5,MBFC,141540,98863,38288,38286,140846,2470,37753,162,0,103092,492,130,16,376,60,4,32776,1042186,208118,6109,3268,5202,46
times-standard.com,5,MBFC,678305,242220,93335,93330,667910,22231,162486,2027,0,505410,517,7130,857,3138,158,0,56292,2071903,854314,12865,5374,8400,2827
timesunion.com,5,MBFC,4333167,2336482,794639,794070,4131557,371786,1081655,21339,85,3049761,7254,192242,5217,19984,1276,38,698739,25203727,5989672,84615,21480,43454,30774
tmnews.com,5,MBFC,55981,24957,2818944,2818780,54139,992,13639,47,30,40469,57,1751,11,253,11,0,617568,19588265,8175804,2410,1092,1490,64491
tmz.com,4,MBFC,24313302,10538494,464441,464418,24201412,3225680,1864420,69248,939,22335729,22954,29694,49,8948,522,2097,21094,886125,41089,261072,37751,101346,323
tnc.news,4,MBFC,269137,180561,34250,34241,267958,24702,29605,1227,0,238307,46,4,4,50,27,138,33079,1148218,603326,5207,2667,4065,1750
tnonline.com,5,MBFC,184062,118326,50828020,50826642,183818,3138,77756,284,2,106062,93,91,12,7460,18,0,50821153,471013829,4838975,6814,3374,5164,952
today.com,5,MBFC,34663721,16443689,851906,851842,34502016,1596628,2052414,51876,2101,32446206,46194,19853,6024,196107,1657,401,714795,24526845,16165670,203559,48324,118059,42505
todayifoundout.com,5,MBFC,398362,292931,28865,28865,395965,45642,46409,1903,57,349234,328,65,2,1285,122,23,27625,1583157,1103979,34190,9223,16053,9294
toddstarnes.com,3,MBFC-Q,230744,134462,12806,12805,220094,30815,12965,956,0,207124,275,4301,0,260,68,5622,10861,190933,153466,5511,2433,3707,1569
toledoblade.com,5,MBFC,2465161,835634,1017490,1017424,2456558,220169,406678,15679,1,2049688,1671,4738,1282,25066,1553,6,484140,30786180,3772470,82170,12901,24206,3162
tomdispatch.com,5,MBFC,5254021,2116291,24206,24204,5253252,6592,923700,3604,1,4329277,371,21,2,3156,335,5,4811,154552,239690,15013,5931,9284,7022
toofab.com,4,MBFC,6754251,1772992,1064,1064,6744786,2169229,187533,795,6,6557236,2055,3672,7,340,56,3198,0,0,0,47356,8481,16739,15
toprightnews.com,3,Snopes,44674,38572,1,1,44616,416,3357,411,0,41258,24,0,0,8,2,0,1,1,1,1706,1114,1429,1
toronto.citynews.ca,5,MBFC,1227909,766596,67635,67630,1071669,121453,101877,7205,4,969724,151903,1962,271,2066,345,60,64919,2561582,10398332,48405,10953,19149,3456
torontosun.com,5,MBFC,16423226,9161403,4828703,4828229,11488245,1522134,742929,91802,1481,10743127,11024,4919579,440,11720,405,1793,2603035,137628938,33082789,73126,22210,44489,52669
tovima.gr,4,MBFC,11020846,4856387,1286596,1286590,11013005,1405300,700891,11174,28,10312028,5162,197,370,231407,406,130,626944,31826617,10991984,75117,5950,9907,6953
towleroad.com,5,MBFC,5265263,1763306,259276,259235,5261633,199768,100029,5331,2,5161585,1566,19,6,1344,751,1083,125373,6435691,2070993,19186,5834,9823,19933
townhall.com,3,MBFC-Q,48210928,9364790,1132613,1132533,48198040,1256850,817052,61216,31,47380069,7967,1077,612,28289,2096,261,329022,31254251,5628896,72558,18803,40481,20862
tpusa.com,3,MBFC-Q,247140,135912,5751,5743,247044,18095,7409,177,0,239585,64,25,14,309,7,0,3822,440115,52827,4368,2403,3541,327
transequality.org,5,MBFC,376005,225263,6034,6034,375786,164494,38221,1598,37,337077,205,0,410,10054,8,1,4471,270830,41707,17522,7799,13335,977
transparency.org,6,MBFC,4549862,1408207,32344,32344,4546462,464644,401741,6814,336,4144087,617,10,19096,52112,632,3,18572,690339,306701,45431,19217,34371,3633
transparentcalifornia.com,5,MBFC,168187,87283,1531364,1531148,168128,433,29205,1002,0,138919,48,0,23,89,0,0,1496190,59556920,2090094,3859,2262,3527,17
treason.news,1,MBFC,176617,89657,30590,30529,176614,39485,158172,16,0,18442,2,0,0,0,0,0,17181,961207,309151,685,465,748,2085
treehugger.com,5,MBFC,14058579,5679092,132611,132580,14006701,1006732,820396,29150,288,13179613,36092,12394,1437,28590,2849,67,26642,2228309,665151,186982,33650,73617,19236
